PRODUCT_ID;NAME;VALUE;valueInt;valueFloat
15158;Overload duration bonus;-15;0;-15
15158;Heat Damage;6,7;0;6,7
15158;Required Thermodynamics Level;1;0;1
15931;Activation Cost;160;160;0
15931;Structure Hitpoints;40;40;0
15931;Powergrid Usage;1000;1000;0
15931;CPU usage;80;80;0
15931;Activation time / duration;10000;0;10000
15931;Area of effect radius;6250;6250;0
15931;EM damage;0;0;0
15931;Explosive damage;0;0;0
15931;Kinetic damage;313;313;0
15931;Thermal damage;0;0;0
15931;Primary Skill required;3421;3421;0
15931;Tech Level;1;1;0
15931;Meta Level;9;9;0
15931;Overload duration bonus;-15;0;-15
15931;Heat Damage;6,7;0;6,7
15931;Required Thermodynamics Level;1;0;1
15939;Activation Cost;150;150;0
15939;Structure Hitpoints;40;40;0
15939;Powergrid Usage;1000;1000;0
15939;CPU usage;80;80;0
15939;Activation time / duration;10000;0;10000
15939;Area of effect radius;6500;6500;0
15939;EM damage;0;0;0
15939;Explosive damage;325;325;0
15939;Kinetic damage;0;0;0
15939;Thermal damage;0;0;0
15939;Primary Skill required;3421;3421;0
15939;Tech Level;1;1;0
15939;Meta Level;9;9;0
15939;Overload duration bonus;-15;0;-15
15939;Heat Damage;6,7;0;6,7
15939;Required Thermodynamics Level;1;0;1
15947;Activation Cost;130;130;0
15947;Structure Hitpoints;40;40;0
15947;Powergrid Usage;1000;1000;0
15947;CPU usage;80;80;0
15947;Activation time / duration;10000;0;10000
15947;Area of effect radius;7500;7500;0
15947;EM damage;375;375;0
15947;Explosive damage;0;0;0
15947;Kinetic damage;0;0;0
15947;Thermal damage;0;0;0
15947;Primary Skill required;3421;3421;0
15947;Tech Level;1;1;0
15947;Meta Level;9;9;0
15947;Overload duration bonus;-15;0;-15
15947;Heat Damage;6,7;0;6,7
15947;Required Thermodynamics Level;1;0;1
15955;Activation Cost;140;140;0
15955;Structure Hitpoints;40;40;0
15955;Powergrid Usage;1000;1000;0
15955;CPU usage;80;80;0
15955;Activation time / duration;10000;0;10000
15955;Area of effect radius;6750;6750;0
15955;EM damage;0;0;0
15955;Explosive damage;0;0;0
15955;Kinetic damage;0;0;0
15955;Thermal damage;338;338;0
15955;Primary Skill required;3421;3421;0
15955;Tech Level;1;1;0
15955;Meta Level;9;9;0
15955;Overload duration bonus;-15;0;-15
15955;Heat Damage;6,7;0;6,7
15955;Required Thermodynamics Level;1;0;1
15963;Activation Cost;130;130;0
15963;Structure Hitpoints;40;40;0
15963;Powergrid Usage;1000;1000;0
15963;CPU usage;80;80;0
15963;Activation time / duration;10000;0;10000
15963;Area of effect radius;7500;7500;0
15963;EM damage;375;375;0
15963;Explosive damage;0;0;0
15963;Kinetic damage;0;0;0
15963;Thermal damage;0;0;0
15963;Primary Skill required;3421;3421;0
15963;Tech Level;1;1;0
15963;Meta Level;9;9;0
15963;Overload duration bonus;-15;0;-15
15963;Heat Damage;6,7;0;6,7
15963;Required Thermodynamics Level;1;0;1
15925;Activation Cost;24;24;0
15925;Structure Hitpoints;40;40;0
15925;Powergrid Usage;8;8;0
15925;CPU usage;30;30;0
15925;Activation time / duration;10000;0;10000
15925;Area of effect radius;3750;3750;0
15925;Kinetic damage;63;63;0
15925;Primary Skill required;3421;3421;0
15925;Tech Level;1;1;0
15925;Meta Level;9;9;0
15925;Overload duration bonus;-15;0;-15
15925;Heat Damage;6,7;0;6,7
15925;Required Thermodynamics Level;1;0;1
15935;Activation Cost;23;23;0
15935;Structure Hitpoints;40;40;0
15935;Powergrid Usage;8;8;0
15935;CPU usage;30;30;0
15935;Activation time / duration;10000;0;10000
15935;Area of effect radius;3900;3900;0
15935;Explosive damage;65;65;0
15935;Primary Skill required;3421;3421;0
15935;Tech Level;1;1;0
15935;Meta Level;9;9;0
15935;Overload duration bonus;-15;0;-15
15935;Heat Damage;6,7;0;6,7
15935;Required Thermodynamics Level;1;0;1
15941;Activation Cost;20;20;0
15941;Structure Hitpoints;40;40;0
15941;Powergrid Usage;8;8;0
15941;CPU usage;30;30;0
15941;Activation time / duration;10000;0;10000
15941;Area of effect radius;4500;4500;0
15941;EM damage;75;75;0
15941;Primary Skill required;3421;3421;0
15941;Tech Level;1;1;0
15941;Meta Level;9;9;0
15941;Overload duration bonus;-15;0;-15
15941;Heat Damage;6,7;0;6,7
15941;Required Thermodynamics Level;1;0;1
15949;Activation Cost;21;21;0
15949;Structure Hitpoints;40;40;0
15949;Powergrid Usage;8;8;0
15949;CPU usage;30;30;0
15949;Activation time / duration;10000;0;10000
15949;Area of effect radius;4050;4050;0
15949;Thermal damage;68;68;0
15949;Primary Skill required;3421;3421;0
15949;Tech Level;1;1;0
15949;Meta Level;9;9;0
15949;Overload duration bonus;-15;0;-15
15949;Heat Damage;6,7;0;6,7
15949;Required Thermodynamics Level;1;0;1
15957;Activation Cost;20;20;0
15957;Structure Hitpoints;40;40;0
15957;Powergrid Usage;8;8;0
15957;CPU usage;30;30;0
15957;Activation time / duration;10000;0;10000
15957;Area of effect radius;4500;4500;0
15957;EM damage;75;75;0
15957;Primary Skill required;3421;3421;0
15957;Tech Level;1;1;0
15957;Meta Level;9;9;0
15957;Overload duration bonus;-15;0;-15
15957;Heat Damage;6,7;0;6,7
15957;Required Thermodynamics Level;1;0;1
15929;Activation Cost;60;60;0
15929;Structure Hitpoints;40;40;0
15929;Powergrid Usage;200;200;0
15929;CPU usage;50;50;0
15929;Activation time / duration;10000;0;10000
15929;Area of effect radius;5000;5000;0
15929;EM damage;0;0;0
15929;Explosive damage;0;0;0
15929;Kinetic damage;125;125;0
15929;Thermal damage;0;0;0
15929;Primary Skill required;3421;3421;0
15929;Tech Level;1;1;0
15929;Meta Level;9;9;0
15929;Overload duration bonus;-15;0;-15
15929;Heat Damage;6,7;0;6,7
15929;Required Thermodynamics Level;1;0;1
15937;Activation Cost;56;56;0
15937;Structure Hitpoints;40;40;0
15937;Powergrid Usage;200;200;0
15937;CPU usage;50;50;0
15937;Activation time / duration;10000;0;10000
15937;Area of effect radius;5200;5200;0
15937;EM damage;0;0;0
15937;Explosive damage;130;130;0
15937;Kinetic damage;0;0;0
15937;Thermal damage;0;0;0
15937;Primary Skill required;3421;3421;0
15937;Tech Level;1;1;0
15937;Meta Level;9;9;0
15937;Overload duration bonus;-15;0;-15
15937;Heat Damage;6,7;0;6,7
15937;Required Thermodynamics Level;1;0;1
15945;Activation Cost;49;49;0
15945;Structure Hitpoints;40;40;0
15945;Powergrid Usage;200;200;0
15945;CPU usage;50;50;0
15945;Activation time / duration;10000;0;10000
15945;Area of effect radius;6000;6000;0
15945;EM damage;150;150;0
15945;Explosive damage;0;0;0
15945;Kinetic damage;0;0;0
15945;Thermal damage;0;0;0
15945;Primary Skill required;3421;3421;0
15945;Tech Level;1;1;0
15945;Meta Level;9;9;0
15945;Overload duration bonus;-15;0;-15
15945;Heat Damage;6,7;0;6,7
15945;Required Thermodynamics Level;1;0;1
15953;Activation Cost;53;53;0
15953;Structure Hitpoints;40;40;0
15953;Powergrid Usage;200;200;0
15953;CPU usage;50;50;0
15953;Activation time / duration;10000;0;10000
15953;Area of effect radius;5400;5400;0
15953;EM damage;0;0;0
15953;Explosive damage;0;0;0
15953;Kinetic damage;0;0;0
15953;Thermal damage;135;135;0
15953;Primary Skill required;3421;3421;0
15953;Tech Level;1;1;0
15953;Meta Level;9;9;0
15953;Overload duration bonus;-15;0;-15
15953;Heat Damage;6,7;0;6,7
15953;Required Thermodynamics Level;1;0;1
15961;Activation Cost;49;49;0
15961;Structure Hitpoints;40;40;0
15961;Powergrid Usage;200;200;0
15961;CPU usage;50;50;0
15961;Activation time / duration;10000;0;10000
15961;Area of effect radius;6000;6000;0
15961;EM damage;150;150;0
15961;Explosive damage;0;0;0
15961;Kinetic damage;0;0;0
15961;Thermal damage;0;0;0
15961;Primary Skill required;3421;3421;0
15961;Tech Level;1;1;0
15961;Meta Level;9;9;0
15961;Overload duration bonus;-15;0;-15
15961;Heat Damage;6,7;0;6,7
15961;Required Thermodynamics Level;1;0;1
15749;Activation Cost;18;0;18
15749;Structure Hitpoints;40;40;0
15749;Maximum Velocity Bonus;145;0;145
15749;Powergrid Usage;11;0;11
15749;CPU usage;15;0;15
15749;Activation time / duration;10000;0;10000
15749;Primary Skill required;3450;3450;0
15749;Tech Level;1;1;0
15749;Thrust;1500000;1500000;0
15749;Meta Level;8;0;8
15749;Mass Addition;500000;0;500000
15749;Heat Damage;9,6;0;9,6
15749;Required Thermodynamics Level;1;1;0
15749;Overload Speed Bonus;50;50;0
15753;Activation Cost;70;0;70
15753;Structure Hitpoints;40;40;0
15753;Maximum Velocity Bonus;145;0;145
15753;Powergrid Usage;55;0;55
15753;CPU usage;25;0;25
15753;Activation time / duration;10000;0;10000
15753;Primary Skill required;3450;3450;0
15753;Tech Level;1;1;0
15753;Thrust;15000000;15000000;0
15753;Meta Level;8;0;8
15753;Mass Addition;5000000;0;5000000
15753;Heat Damage;5,7;0;5,7
15753;Required Thermodynamics Level;1;1;0
15753;Overload Speed Bonus;50;50;0
15757;Activation Cost;290;0;290
15757;Structure Hitpoints;40;40;0
15757;Maximum Velocity Bonus;145;0;145
15757;Powergrid Usage;688;0;688
15757;CPU usage;50;0;50
15757;Activation time / duration;10000;0;10000
15757;Primary Skill required;3450;3450;0
15757;Tech Level;1;1;0
15757;Thrust;150000000;150000000;0
15757;Meta Level;8;0;8
15757;Mass Addition;50000000;0;50000000
15757;Heat Damage;4,1;0;4,1
15757;Required Thermodynamics Level;1;1;0
15757;Overload Speed Bonus;50;50;0
15761;Activation Cost;18;0;18
15761;Structure Hitpoints;40;40;0
15761;Maximum Velocity Bonus;145;0;145
15761;Powergrid Usage;10;0;10
15761;CPU usage;17;0;17
15761;Activation time / duration;10000;0;10000
15761;Primary Skill required;3450;3450;0
15761;Tech Level;1;1;0
15761;Thrust;1500000;1500000;0
15761;Meta Level;8;0;8
15761;Mass Addition;500000;0;500000
15761;Heat Damage;9,6;0;9,6
15761;Required Thermodynamics Level;1;1;0
15761;Overload Speed Bonus;50;50;0
15766;Activation Cost;70;0;70
15766;Structure Hitpoints;40;40;0
15766;Maximum Velocity Bonus;145;0;145
15766;Powergrid Usage;50;0;50
15766;CPU usage;28;0;28
15766;Activation time / duration;10000;0;10000
15766;Primary Skill required;3450;3450;0
15766;Tech Level;1;1;0
15766;Thrust;15000000;15000000;0
15766;Meta Level;8;0;8
15766;Mass Addition;5000000;0;5000000
15766;Heat Damage;5,7;0;5,7
15766;Required Thermodynamics Level;1;1;0
15766;Overload Speed Bonus;50;50;0
15770;Activation Cost;290;0;290
15770;Structure Hitpoints;40;40;0
15770;Maximum Velocity Bonus;145;0;145
15770;Powergrid Usage;625;0;625
15770;CPU usage;55;0;55
15770;Activation time / duration;10000;0;10000
15770;Primary Skill required;3450;3450;0
15770;Tech Level;1;1;0
15770;Thrust;150000000;150000000;0
15770;Meta Level;8;0;8
15770;Mass Addition;50000000;0;50000000
15770;Heat Damage;4,1;0;4,1
15770;Required Thermodynamics Level;1;1;0
15770;Overload Speed Bonus;50;50;0
15096;Structure Hitpoints;40;40;0
15096;Powergrid Usage;0;0;0
15096;CPU usage;18;18;0
15096;Shield recharge rate bonus;0,892125;0;0,892125
15096;Capacitor recharge rate bonus;0,892125;0;0,892125
15096;Powergrid bonus;1,07875;0;1,07875
15096;Shield Hitpoint Bonus;1,0625;0;1,0625
15096;Capacitor Capacity Bonus;1,0625;0;1,0625
15096;Primary Skill required;3424;3424;0
15096;Tech Level;1;1;0
15096;Meta Level;11;11;0
15098;Structure Hitpoints;40;40;0
15098;Powergrid Usage;0;0;0
15098;CPU usage;18;18;0
15098;Shield recharge rate bonus;0,892125;0;0,892125
15098;Capacitor recharge rate bonus;0,892125;0;0,892125
15098;Powergrid bonus;1,07875;0;1,07875
15098;Shield Hitpoint Bonus;1,0625;0;1,0625
15098;Capacitor Capacity Bonus;1,0625;0;1,0625
15098;Primary Skill required;3424;3424;0
15098;Tech Level;1;1;0
15098;Meta Level;11;11;0
15100;Structure Hitpoints;40;40;0
15100;Powergrid Usage;0;0;0
15100;CPU usage;20;20;0
15100;Shield recharge rate bonus;0,86925;0;0,86925
15100;Capacitor recharge rate bonus;0,86925;0;0,86925
15100;Powergrid bonus;1,0825;0;1,0825
15100;Shield Hitpoint Bonus;1,065;0;1,065
15100;Capacitor Capacity Bonus;1,065;0;1,065
15100;Primary Skill required;3424;3424;0
15100;Tech Level;1;1;0
15100;Meta Level;12;12;0
15102;Structure Hitpoints;40;40;0
15102;Powergrid Usage;0;0;0
15102;CPU usage;20;20;0
15102;Shield recharge rate bonus;0,86925;0;0,86925
15102;Capacitor recharge rate bonus;0,86925;0;0,86925
15102;Powergrid bonus;1,0825;0;1,0825
15102;Shield Hitpoint Bonus;1,065;0;1,065
15102;Capacitor Capacity Bonus;1,065;0;1,065
15102;Primary Skill required;3424;3424;0
15102;Tech Level;1;1;0
15102;Meta Level;12;12;0
15104;Structure Hitpoints;40;40;0
15104;Powergrid Usage;0;0;0
15104;CPU usage;22;22;0
15104;Shield recharge rate bonus;0,846375;0;0,846375
15104;Capacitor recharge rate bonus;0,846375;0;0,846375
15104;Powergrid bonus;1,08625;0;1,08625
15104;Shield Hitpoint Bonus;1,0675;0;1,0675
15104;Capacitor Capacity Bonus;1,0675;0;1,0675
15104;Primary Skill required;3424;3424;0
15104;Tech Level;1;1;0
15104;Meta Level;13;13;0
15106;Structure Hitpoints;40;40;0
15106;Powergrid Usage;0;0;0
15106;CPU usage;22;22;0
15106;Shield recharge rate bonus;0,846375;0;0,846375
15106;Capacitor recharge rate bonus;0,846375;0;0,846375
15106;Powergrid bonus;1,08625;0;1,08625
15106;Shield Hitpoint Bonus;1,0675;0;1,0675
15106;Capacitor Capacity Bonus;1,0675;0;1,0675
15106;Primary Skill required;3424;3424;0
15106;Tech Level;1;1;0
15106;Meta Level;13;13;0
15108;Structure Hitpoints;40;40;0
15108;Powergrid Usage;0;0;0
15108;CPU usage;24;24;0
15108;Shield recharge rate bonus;0,8235;0;0,8235
15108;Capacitor recharge rate bonus;0,8235;0;0,8235
15108;Powergrid bonus;1,09;0;1,09
15108;Shield Hitpoint Bonus;1,07;0;1,07
15108;Capacitor Capacity Bonus;1,07;0;1,07
15108;Primary Skill required;3424;3424;0
15108;Tech Level;1;1;0
15108;Meta Level;14;14;0
15110;Structure Hitpoints;40;40;0
15110;Powergrid Usage;0;0;0
15110;CPU usage;24;24;0
15110;Shield recharge rate bonus;0,8235;0;0,8235
15110;Capacitor recharge rate bonus;0,8235;0;0,8235
15110;Powergrid bonus;1,09;0;1,09
15110;Shield Hitpoint Bonus;1,07;0;1,07
15110;Capacitor Capacity Bonus;1,07;0;1,07
15110;Primary Skill required;3424;3424;0
15110;Tech Level;1;1;0
15110;Meta Level;14;14;0
15292;Structure Hitpoints;40;40;0
15292;Powergrid Usage;0;0;0
15292;CPU usage;18;0;18
15292;Shield recharge rate bonus;0,892125;0;0,892125
15292;Capacitor recharge rate bonus;0,892125;0;0,892125
15292;Powergrid bonus;1,07875;0;1,07875
15292;Shield Hitpoint Bonus;1,0625;0;1,0625
15292;Capacitor Capacity Bonus;1,0625;0;1,0625
15292;Primary Skill required;3424;3424;0
15292;Tech Level;1;1;0
15292;Meta Level;11;11;0
15294;Structure Hitpoints;40;40;0
15294;Powergrid Usage;0;0;0
15294;CPU usage;20;0;20
15294;Shield recharge rate bonus;0,86925;0;0,86925
15294;Capacitor recharge rate bonus;0,86925;0;0,86925
15294;Powergrid bonus;1,0825;0;1,0825
15294;Shield Hitpoint Bonus;1,065;0;1,065
15294;Capacitor Capacity Bonus;1,065;0;1,065
15294;Primary Skill required;3424;3424;0
15294;Tech Level;1;1;0
15294;Meta Level;12;12;0
15296;Structure Hitpoints;40;40;0
15296;Powergrid Usage;0;0;0
15296;CPU usage;22;0;22
15296;Shield recharge rate bonus;0,846375;0;0,846375
15296;Capacitor recharge rate bonus;0,846375;0;0,846375
15296;Powergrid bonus;1,08625;0;1,08625
15296;Shield Hitpoint Bonus;1,0675;0;1,0675
15296;Capacitor Capacity Bonus;1,0675;0;1,0675
15296;Primary Skill required;3424;3424;0
15296;Tech Level;1;1;0
15296;Meta Level;13;13;0
15298;Structure Hitpoints;40;40;0
15298;Powergrid Usage;0;0;0
15298;CPU usage;24;0;24
15298;Shield recharge rate bonus;0,8235;0;0,8235
15298;Capacitor recharge rate bonus;0,8235;0;0,8235
15298;Powergrid bonus;1,09;0;1,09
15298;Shield Hitpoint Bonus;1,07;0;1,07
15298;Capacitor Capacity Bonus;1,07;0;1,07
15298;Primary Skill required;3424;3424;0
15298;Tech Level;1;1;0
15298;Meta Level;14;14;0
15112;Structure Hitpoints;40;40;0
15112;Powergrid Usage;0;0;0
15112;CPU usage;20;0;20
15112;Shield recharge rate bonus;1;0;1
15112;Capacitor recharge rate bonus;1;0;1
15112;Powergrid bonus;1,16275;0;1,16275
15112;Shield Hitpoint Bonus;1;0;1
15112;Capacitor Capacity Bonus;1;0;1
15112;Primary Skill required;3424;3424;0
15112;Tech Level;1;1;0
15112;Meta Level;11;0;11
15114;Structure Hitpoints;40;40;0
15114;Powergrid Usage;0;0;0
15114;CPU usage;20;0;20
15114;Shield recharge rate bonus;1;0;1
15114;Capacitor recharge rate bonus;1;0;1
15114;Powergrid bonus;1,16275;0;1,16275
15114;Shield Hitpoint Bonus;1;0;1
15114;Capacitor Capacity Bonus;1;0;1
15114;Primary Skill required;3424;3424;0
15114;Tech Level;1;1;0
15114;Meta Level;11;0;11
15116;Structure Hitpoints;40;40;0
15116;Powergrid Usage;0;0;0
15116;CPU usage;20;0;20
15116;Shield recharge rate bonus;1;0;1
15116;Capacitor recharge rate bonus;1;0;1
15116;Powergrid bonus;1,1705;0;1,1705
15116;Shield Hitpoint Bonus;1;0;1
15116;Capacitor Capacity Bonus;1;0;1
15116;Primary Skill required;3424;3424;0
15116;Tech Level;1;1;0
15116;Meta Level;12;0;12
15118;Structure Hitpoints;40;40;0
15118;Powergrid Usage;0;0;0
15118;CPU usage;20;0;20
15118;Shield recharge rate bonus;1;0;1
15118;Capacitor recharge rate bonus;1;0;1
15118;Powergrid bonus;1,1705;0;1,1705
15118;Shield Hitpoint Bonus;1;0;1
15118;Capacitor Capacity Bonus;1;0;1
15118;Primary Skill required;3424;3424;0
15118;Tech Level;1;1;0
15118;Meta Level;12;0;12
15120;Structure Hitpoints;40;40;0
15120;Powergrid Usage;0;0;0
15120;CPU usage;20;0;20
15120;Shield recharge rate bonus;1;0;1
15120;Capacitor recharge rate bonus;1;0;1
15120;Powergrid bonus;1,17825;0;1,17825
15120;Shield Hitpoint Bonus;1;0;1
15120;Capacitor Capacity Bonus;1;0;1
15120;Primary Skill required;3424;3424;0
15120;Tech Level;1;1;0
15120;Meta Level;13;0;13
15122;Structure Hitpoints;40;40;0
15122;Powergrid Usage;0;0;0
15122;CPU usage;20;0;20
15122;Shield recharge rate bonus;1;0;1
15122;Capacitor recharge rate bonus;1;0;1
15122;Powergrid bonus;1,17825;0;1,17825
15122;Shield Hitpoint Bonus;1;0;1
15122;Capacitor Capacity Bonus;1;0;1
15122;Primary Skill required;3424;3424;0
15122;Tech Level;1;1;0
15122;Meta Level;13;0;13
15124;Structure Hitpoints;40;40;0
15124;Powergrid Usage;0;0;0
15124;CPU usage;20;0;20
15124;Shield recharge rate bonus;1;0;1
15124;Capacitor recharge rate bonus;1;0;1
15124;Powergrid bonus;1,186;0;1,186
15124;Shield Hitpoint Bonus;1;0;1
15124;Capacitor Capacity Bonus;1;0;1
15124;Primary Skill required;3424;3424;0
15124;Tech Level;1;1;0
15124;Meta Level;14;0;14
15126;Structure Hitpoints;40;40;0
15126;Powergrid Usage;0;0;0
15126;CPU usage;20;0;20
15126;Shield recharge rate bonus;1;0;1
15126;Capacitor recharge rate bonus;1;0;1
15126;Powergrid bonus;1,186;0;1,186
15126;Shield Hitpoint Bonus;1;0;1
15126;Capacitor Capacity Bonus;1;0;1
15126;Primary Skill required;3424;3424;0
15126;Tech Level;1;1;0
15126;Meta Level;14;0;14
15300;Structure Hitpoints;40;40;0
15300;Powergrid Usage;0;0;0
15300;CPU usage;20;0;20
15300;Shield recharge rate bonus;1;0;1
15300;Capacitor recharge rate bonus;1;0;1
15300;Powergrid bonus;1,16275;0;1,16275
15300;Shield Hitpoint Bonus;1;0;1
15300;Capacitor Capacity Bonus;1;0;1
15300;Primary Skill required;3424;3424;0
15300;Tech Level;1;1;0
15300;Meta Level;11;0;11
15302;Structure Hitpoints;40;40;0
15302;Powergrid Usage;0;0;0
15302;CPU usage;20;0;20
15302;Shield recharge rate bonus;1;0;1
15302;Capacitor recharge rate bonus;1;0;1
15302;Powergrid bonus;1,1705;0;1,1705
15302;Shield Hitpoint Bonus;1;0;1
15302;Capacitor Capacity Bonus;1;0;1
15302;Primary Skill required;3424;3424;0
15302;Tech Level;1;1;0
15302;Meta Level;12;0;12
15304;Structure Hitpoints;40;40;0
15304;Powergrid Usage;0;0;0
15304;CPU usage;20;0;20
15304;Shield recharge rate bonus;1;0;1
15304;Capacitor recharge rate bonus;1;0;1
15304;Powergrid bonus;1,17825;0;1,17825
15304;Shield Hitpoint Bonus;1;0;1
15304;Capacitor Capacity Bonus;1;0;1
15304;Primary Skill required;3424;3424;0
15304;Tech Level;1;1;0
15304;Meta Level;13;0;13
15306;Structure Hitpoints;40;40;0
15306;Powergrid Usage;0;0;0
15306;CPU usage;20;0;20
15306;Shield recharge rate bonus;1;0;1
15306;Capacitor recharge rate bonus;1;0;1
15306;Powergrid bonus;1,186;0;1,186
15306;Shield Hitpoint Bonus;1;0;1
15306;Capacitor Capacity Bonus;1;0;1
